"","X","Y","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"1202",33.35467529,-0.008117676,1390.647722494,1555.782706039,1684.229686613,1727.653729676,2167.215273534,1978.696034981,2025.724475081,1464.047843777,1908.384801403,1820.263442628,1400.684044826,1710.350463422,1602.889503232,1740.101739149,1671.97538039,1233.897298384,1298.452199095,1414.721363801,1717.065888838,1515.061830808,1608.416687915,1477.092878874,1372.802734796,1665.398595377,1610.727361709,1568.242215635,1341.903474767,1430.675942709,1680.486733915,1613.566330882,1548.057130092,1566.55268665,1681.063178311,1351.350236525
"1203",33.44348145,-0.008117676,1390.647722494,1555.782706039,1684.229686613,1727.653729676,2167.215273534,1978.696034981,2025.724475081,1464.047843777,1908.384801403,1820.263442628,1400.684044826,1710.350463422,1602.889503232,1740.101739149,1671.97538039,1233.897298384,1298.452199095,1414.721363801,1717.065888838,1515.061830808,1608.416687915,1477.092878874,1372.802734796,1665.398595377,1610.727361709,1568.242215635,1341.903474767,1430.675942709,1680.486733915,1613.566330882,1548.057130092,1566.55268665,1681.063178311,1351.350236525
"1204",33.53271484,-0.008117676,1471.264997839,1561.57615693,1604.113790735,1803.715655501,1902.595443904,2101.132169829,2035.26494759,1532.28232256,1875.547230008,1754.157534971,1537.855081698,1889.128292351,1587.425032715,1678.628497379,1560.475403471,1269.53868588,1200.670063149,1509.789620695,1716.350288788,1525.944700772,1611.791133544,1472.037300514,1435.960517194,1665.710703716,1459.058180579,1549.013113991,1308.69437212,1420.469462139,1601.613797746,1631.768001975,1357.645886439,1503.52114358,1750.738649271,1256.15284096
"1205",33.6217041,-0.008117676,1439.213383423,1485.783110713,1578.949787138,1896.505967604,1841.602655208,2163.393799017,1954.082895532,1465.756745786,1846.709628104,1587.681943555,1456.553784598,1921.150177789,1672.662589962,1690.999465776,1610.137692033,1280.387476839,1228.553610333,1407.51084141,1673.625141179,1518.439618306,1565.805397364,1384.067245715,1464.91504854,1711.091994784,1444.649632674,1537.039750887,1305.304565103,1348.778168738,1598.769572319,1582.664460193,1301.878174829,1534.221468494,1783.02535256,1193.057513972
"1206",33.71069336,-0.008117676,1360.916170917,1501.460427627,1669.804215048,1906.462492492,1740.207782111,1988.195408556,1893.617733662,1520.118422272,1873.652696042,1481.34711947,1404.84988294,1962.705532325,1591.406567117,1670.643625593,1581.254353945,1290.18454402,1233.547680253,1381.403270823,1749.025236805,1486.606635356,1492.492384904,1425.388071325,1437.645344456,1729.184938155,1480.134622686,1560.340912579,1248.441184886,1329.21275184,1640.7114155,1542.132595629,1415.822285008,1494.023204381,1754.811902499,1075.115068611
"1207",33.79968262,-0.008117676,1426.376114696,1445.424486833,1700.19246459,1937.471071378,1710.259031576,1937.324421591,1930.998836768,1486.226889847,1826.581369995,1556.419460668,1379.76783197,1913.678838142,1565.907934439,1644.575276976,1528.712097141,1331.080231018,1242.049581891,1362.775456916,1723.567185296,1473.387675515,1560.567303541,1396.391522889,1308.270810969,1788.522984741,1526.430733466,1487.26993247,1216.066575093,1384.449240307,1656.900748377,1549.127228966,1494.002201633,1478.34553529,1723.530394648,972.209377071
"1208",33.88848877,-0.008117676,1512.679546618,1432.302083723,1508.369788623,1955.39936357,1658.384418494,1873.879990281,1932.436668935,1427.808409727,1730.44842293,1522.970971704,1224.632557849,1868.976647609,1566.783603791,1550.920581148,1521.124414912,1316.302218422,1184.796863642,1326.663230652,1698.977667164,1501.840470512,1568.296117424,1392.451940136,1251.442723116,1749.187728097,1537.435284011,1451.348709371,1192.476965634,1447.472702838,1684.963949673,1500.369742243,1508.470841143,1429.679214861,1821.446129109,937.11661073
"1209",33.97747803,-0.008117676,1321.564846147,1564.066661948,1459.89652664,1622.737602342,1524.491377836,1916.277917568,2011.070772773,1395.71108579,1835.852390821,1322.118724788,1065.840234205,1925.532697784,1502.975042056,1719.68232271,1393.907977915,1294.837936086,1228.467081331,1300.248404367,1577.075999386,1487.174759908,1594.001980067,1427.378106156,1132.316667634,1842.470527146,1630.290660802,1492.426387051,1258.198996154,1480.088906543,1796.966265342,1567.565286307,1555.640474958,1433.96613235,1794.751118098,924.900860144
"1210",34.06671143,-0.008117676,1328.690388553,1675.711304752,1523.723024358,1528.922314601,1404.024777778,1958.073663537,1798.339856283,1446.141666471,1854.922877574,1374.597776527,1176.868837218,1973.165943495,1327.996688601,1793.649653933,1359.711898322,1309.079217987,1219.503100588,1354.682528643,1595.893622944,1483.508662976,1640.776787898,1378.390195397,1166.044245417,1969.978345857,1592.250420511,1563.12019877,1420.207765291,1431.053326435,1789.421218205,1585.999717097,1606.635058141,1530.578227528,1770.924729534,936.585500327
"1211",34.15570068,-0.008117676,1330.345657579,1602.051181277,1643.606054459,1520.023368691,1481.293311796,2125.71978679,1736.215649797,1521.064764335,1896.142004077,1525.458819497,1204.399873133,1989.409579398,1363.738307894,1755.787102338,1459.955712764,1266.594712094,1280.780362196,1417.046648886,1673.783070327,1476.839680448,1660.531835962,1385.568838999,1222.372520687,1925.129615681,1515.733960526,1583.993821246,1538.800186269,1544.635902738,1842.632210075,1668.081290023,1394.606993265,1662.719557353,1758.481750591,932.626565474
"1212",34.24468994,-0.008117676,1330.345657579,1602.051181277,1643.606054459,1520.023368691,1481.293311796,2125.71978679,1736.215649797,1521.064764335,1896.142004077,1525.458819497,1204.399873133,1989.409579398,1363.738307894,1755.787102338,1459.955712764,1266.594712094,1280.780362196,1417.046648886,1673.783070327,1476.839680448,1660.531835962,1385.568838999,1222.372520687,1925.129615681,1515.733960526,1583.993821246,1538.800186269,1544.635902738,1842.632210075,1668.081290023,1394.606993265,1662.719557353,1758.481750591,932.626565474
"1213",34.3336792,-0.008117676,1372.707654745,1464.079544659,1625.578804358,1487.058461368,1472.682144247,2521.550076893,1862.442193896,1487.601945809,1719.795155212,1628.963377735,1180.211890041,1826.217864806,1458.236686264,1677.476181801,1635.902208187,1311.424678725,1344.804952206,1502.618268287,1779.148885235,1538.404463739,1687.7699438,1521.066402923,1397.876030118,1985.520520844,1442.604974549,1593.259506447,1500.970452187,1608.497850474,1859.891214839,1815.874624701,1429.081739191,1719.383578409,1687.464893706,977.161731523
"1214",34.42248535,-0.008117676,1926.034018504,1480.139899732,1719.774536461,1381.60604358,1553.452944053,2413.156926325,1827.219868101,1516.337805038,1617.564563812,1714.961215836,1257.312967362,1913.516079309,1411.345834069,1783.515123421,1668.561169686,1288.472747982,1383.727366844,1561.442702441,1808.346447388,1765.78831704,1743.546734601,1492.744333561,1416.390606733,2094.954081581,1548.999331269,1717.70444857,1500.373257941,1609.530977532,1927.399982277,1870.726612109,1654.602893308,1823.001808201,1841.42291199,1154.972466664
"1215",34.51147461,-0.008117676,1550.118139922,1502.797205935,1698.688926546,1486.121357114,1738.115666838,2352.517982657,1644.756253375,1454.410571242,1578.103685559,1724.856682965,1285.560290526,1877.385801626,1362.401393746,1720.167412836,1625.624808901,1304.044917965,1497.781384226,1515.227803628,1796.595507978,1774.773928712,1610.109824597,1526.760387776,1253.015003215,2132.038177411,1593.398778826,1787.467580963,1499.861258629,1595.215565437,1979.864414036,1926.123619283,1630.795093458,1867.198021043,1923.228236698,1190.808778898
"1216",34.60070801,-0.008117676,1599.108077416,1353.796173328,1817.699479874,1543.673790979,1992.183051165,2238.129153123,1535.361553028,1466.552833964,1592.148544946,1723.168242454,1265.469908956,1856.984015653,1286.648401836,1721.205727343,1673.343301009,1409.469332571,1533.495511034,1553.388629568,1832.892366752,1817.846069568,1701.954018173,1494.666607121,1246.445432787,2121.620287998,1679.334930976,1771.879168269,1417.652513511,1823.964354106,1933.801208717,1891.901284236,1625.770513831,1819.633067709,1975.263940137,1297.641168003
"1217",34.68969727,-0.008117676,1629.83158486,1485.482875311,1619.645294103,1655.219597532,1956.671751585,2129.353803009,1662.054573929,1537.259784154,1631.917773972,1646.805789,1474.541935468,1857.873036943,1394.744870669,1948.786431577,1701.099442788,1412.409168602,1763.415516873,1603.776821795,1843.423745077,1857.250674579,1721.595469949,1561.292005334,1322.090220798,2169.046687755,1711.703245353,1826.966234087,1332.800266949,1845.958321223,2027.024654144,1963.415966438,1617.845697684,1751.025683865,1873.650817189,1343.894205642
"1218",34.77868652,-0.008117676,1659.752664579,1507.422543622,1523.698339545,1688.31561119,1860.838047031,2157.263003102,1809.215847956,1460.505656983,1582.802173531,1634.638000922,1330.994146562,1749.966165459,1568.36064807,1936.801536926,1610.885919936,1396.032175935,1808.107486187,1588.810895621,1882.160803473,1713.828227518,1751.097755957,1560.960067934,1330.063254177,2095.805262577,1621.051398567,1792.67287538,1346.520701767,1861.773985043,1989.203501362,2012.475371034,1545.579784866,1575.821064678,1787.908073069,1359.076516997
"1219",34.86767578,-0.008117676,1537.718037865,1480.049238641,1575.66243136,1680.943568039,1759.333815984,2279.881105417,1692.039496674,1581.04581468,1571.611704796,1566.156015784,1227.115123209,1661.69299102,1735.134223973,1756.176651471,1595.662602991,1503.61708837,1764.624783714,1563.699213307,1961.813556049,1606.643255842,1766.666344439,1579.932234797,1367.230252894,2026.136644296,1528.357153384,1649.038149833,1465.229442073,1749.150123204,2007.503460698,1979.516527528,1508.547745115,1589.364351612,1734.26270161,1281.590917975
"1220",34.95648193,-0.008117676,1378.24517324,1292.509166161,1331.526211141,1491.390908573,1754.81801571,1972.779291548,1509.043456216,1602.99877007,1447.559344934,1598.470868805,1178.231545683,1664.2645816,1740.9972703,1657.572505714,1663.708196469,1474.998180001,1692.080169193,1608.652767345,1867.342755693,1360.819130876,1656.979031809,1668.44821127,1355.19969725,1906.128063401,1342.90665993,1527.745647498,1354.504106328,1642.238745648,1874.761135062,1765.87444154,1427.593864362,1532.857325252,1708.737376312,1274.612574824
"1221",29.61669922,0.094116211,1433.523412739,1481.993428206,1690.403477222,1560.324118795,1502.730274089,1521.386152552,1255.854140212,1458.145130071,1404.596723799,1035.979718573,1275.342670545,1224.160979659,1285.370556137,1518.353468186,1604.763800454,958.488656652,1283.973755718,1539.748133044,1382.976507436,1294.513565559,1545.819070407,1323.43945462,1412.307110909,1177.271306798,1272.811350186,1076.61154477,1313.828155587,1308.975007602,1247.087916515,1449.92697165,1208.932301276,1235.085481107,1333.377889781,1164.904710468
"1222",29.70568848,0.094116211,1365.892299957,1309.754102845,1680.244289032,1455.627863399,1380.410283271,1436.142709972,1218.131132178,1518.24788543,1351.470796465,993.774585528,1261.15029785,1185.017006108,1236.026257972,1403.279034981,1510.966699939,1001.586377384,1175.208889957,1423.069990825,1302.432625501,1155.832764781,1404.7355389,1211.073965092,1259.41014571,1164.3566444,1201.111237378,1066.591830648,1313.226114423,1240.88464834,1198.081962461,1415.28903223,1192.236474586,1234.036017714,1334.480950505,1064.731401464
"1223",29.79467773,0.094116211,1311.51915646,1231.008081242,1643.541603788,1291.922683198,1234.832653675,1397.580770093,1115.198913629,1497.955529706,1310.802841385,995.938333063,1177.373632403,1115.632769836,1129.443784064,1338.230839302,1245.369054603,999.377787227,1120.258636201,1261.511423288,1215.418186896,1115.951200415,1412.565417366,1220.316384831,1225.971091141,1159.305408768,1182.150983923,926.616303203,1278.601794965,1241.120483524,1207.587910299,1401.801070582,1208.52372188,1214.409487798,1270.521347658,1040.506347152
"1224",29.88372803,0.094116211,1232.637908077,1125.8706444,1550.962076009,1241.98464235,1312.683577399,1357.672541792,1166.474863636,1499.418789521,1303.515231913,972.356725062,1172.974377555,1028.665503298,1115.213408619,1291.746071166,1250.822139895,957.596247442,1077.747775265,1225.065077755,1229.324850578,987.653493948,1367.183991256,1308.196644068,1158.199065614,1100.219726451,1133.601416907,859.345432639,1090.545325297,1215.478617687,1149.121303117,1268.339464243,1228.429141259,1164.601619427,1075.099622126,956.986548241
"1225",29.97271729,0.094116211,1164.982441578,1043.037643564,1462.865668481,1253.267152631,1375.605685117,1268.730826558,1126.388162322,1368.620241619,1155.146191371,900.18137826,1104.36748785,1014.779902512,1016.581871456,1306.471693731,1233.162872642,909.263232069,925.810110706,1217.463415971,1133.415314558,892.690855443,1309.381641029,1103.330804894,1152.339968209,965.972726247,1095.947597357,846.625301852,1019.74834785,1188.065077803,1167.833961512,1287.18673568,1154.365471406,1118.895067287,991.531623257,944.624006631999
"1226",30.06170654,0.094116211,1138.394020586,965.766464661,1375.960615765,1161.019520934,1350.670102082,1273.403825405,1103.893910874,1271.299740172,1062.803362817,795.701646677,1096.171461725,906.113955549,1006.259080669,1214.938816334,1128.429229891,774.294122178,807.322943736,1078.681899639,1046.37897133,862.560275851,1230.882445347,1125.813893891,1025.780924672,885.121044629,1040.548463848,842.358376381,995.851852305,1102.921833922,1116.261184418,1230.847541826,1089.749619542,1040.893422269,942.182314845,897.49912048
"1227",30.1506958,0.094116211,1138.399173589,1059.271573748,1292.319802635,1167.290272456,1376.398857283,1393.527039721,1032.946419999,1308.659084971,1104.69252388,839.913565834,1088.463329562,892.326255403,1057.766805595,1244.701910774,1072.774211575,747.982638222,834.740974231,1124.040471667,1081.977861645,907.833912779,1189.792384097,1138.945316371,1030.673758167,925.241736372,1019.141447311,916.066558664,979.95327037,1093.241738906,1211.786043161,1201.827755759,1085.423367696,1040.791499911,1045.797631348,927.474162352
"1228",30.23968506,0.094116211,1138.399173589,1059.271573748,1292.319802635,1167.290272456,1376.398857283,1393.527039721,1032.946419999,1308.659084971,1104.69252388,839.913565834,1088.463329562,892.326255403,1057.766805595,1244.701910774,1072.774211575,747.982638222,834.740974231,1124.040471667,1081.977861645,907.833912779,1189.792384097,1138.945316371,1030.673758167,925.241736372,1019.141447311,916.066558664,979.95327037,1093.241738906,1211.786043161,1201.827755759,1085.423367696,1040.791499911,1045.797631348,927.474162352
"1229",30.32867432,0.094116211,1120.414977893,1214.452751039,1291.251043636,1122.183681006,1369.404638984,1440.183354525,983.088395424,1387.29031592,1045.70528046,936.304619854,1083.314055112,802.43743682,994.997518085,1191.729908874,968.779971887,750.903699108,743.055100133,1127.133309266,1009.620967653,855.702642331,1200.035890548,1143.168236019,1048.140213909,966.605736421,1046.383296217,901.856928362,992.927435313,1196.254644609,1206.371071,1232.037518117,981.260809579,1055.34742269,1077.785703404,995.922064819
"1230",30.41772461,0.094116211,1149.601106651,1169.713463567,1268.733442552,1263.023499042,1369.24008927,1381.284146523,1063.106670009,1386.772636976,1049.441516412,881.747800468,1141.546687409,862.360154929,1005.311969046,1215.680725574,999.135608996,797.854925283,729.578604544,1147.715241688,1067.152660866,972.121529424,1163.029023285,1174.224723774,1088.595027932,929.260301932,1031.495150023,956.235556153001,986.10569187,1229.648880386,1210.010011651,1193.016451279,968.39967257,993.835062443,1088.391241117,1003.678701538
"1231",30.50671387,0.094116211,1125.691444531,1125.558580791,1209.657942772,1239.719097626,1220.90527121,1458.70946943,1035.359759158,1314.550403987,1053.962453972,789.473153351,1168.663621525,979.743288598,982.396003351,1299.446587102,1042.590833722,812.143803412,732.760479058,1164.992335472,1151.78049971,997.491747376,1097.842445885,1176.018041077,1092.319335577,1015.795341536,1009.971507498,979.678996272,1018.306848759,1167.670685124,1197.053206592,1128.863698998,938.929303156,1029.123428933,1056.289931643,978.952879063
"1232",30.59570313,0.094116211,1151.925814493,1065.137922844,1090.210920332,1161.214270163,1159.71375616,1296.704198963,1066.037207113,1333.377178755,1029.993372896,780.125836723,1090.990128655,963.241865821,970.658710194,1323.885491782,1076.312628073,784.314192774999,671.888622765,1265.27563578,1157.34832291,979.205590554,1092.034051063,1154.6948408,1068.18572496,1004.93258705,981.673370074,968.926061225,991.877724411,1114.803269695,1152.792642459,1133.176795303,923.005261877,1000.03055369,1011.247723326,923.397977667
"1233",30.68469238,0.094116211,1040.890365839,1082.010656652,1035.269173729,1124.271646153,1149.906325919,1305.332055675,1072.529682438,1272.672038472,994.902757758,741.339064723,1013.177252645,927.752110826,959.732355712,1394.892834426,1070.941792733,805.202836982001,667.31235803,1263.031546465,1167.46619294,956.451132151,1068.460976252,1077.151126667,1106.273571445,1036.8689295,919.200393215,1019.857660047,944.256920634,1100.794516742,1151.255188706,1148.835842338,937.439639460999,1008.627346621,1001.871563221,842.9234441
"1234",30.77368164,0.094116211,978.841852941,1124.736836851,954.65989958,1031.341258897,1135.91583907,1303.365218098,1042.2195014,1216.251374596,1011.751281954,733.286686422,1018.904102212,901.250232656,922.036659951,1411.937120203,1043.387077813,802.846329614,681.233869794,1267.136380146,1104.155735492,932.295414325,997.148854483,1049.614287506,1148.533836116,1031.015949871,889.385461981,988.094460524001,921.422596578001,1155.701168793,1074.467167835,1104.489516367,914.754250194,1005.790841223,985.510270670999,793.306878685
"1235",30.8626709,0.094116211,936.96496605,1153.144283439,897.586007455,1029.243755152,1068.333794743,1227.995375591,1048.697533239,1200.07179449,1075.595053208,672.236451522,970.326980839999,897.963462891,910.315351445,1446.100619047,1137.627885147,797.887302153,710.620271963,1299.674093559,1095.994741345,972.177780892,999.881951678,1083.514807045,1155.183908651,999.191339005,881.032839825,968.003781452,892.180870852,1151.815184957,1135.596269125,1104.600261046,875.466048709,1002.747316225,926.141093244,852.009987185
"1236",30.95172119,0.094116211,878.775268999,1041.346267238,956.094897024,1150.474063779,1084.413402578,1214.147960176,1056.084727892,1199.509182105,1150.656778632,660.868877129,942.306922484,938.559148665,990.302192502,1372.202003122,1117.221483693,821.024311887,712.580609105,1275.867412038,1070.121374954,975.171228823,1059.551460912,1058.04685348,1136.075912372,975.734857676,935.653923636,969.51091052,931.145571715001,1131.492038139,1218.654361983,1042.721883468,914.61392259,1040.973626205,882.025316106,877.615625267
"1237",31.04071045,0.094116211,878.775268999,1041.346267238,956.094897024,1150.474063779,1084.413402578,1214.147960176,1056.084727892,1199.509182105,1150.656778632,660.868877129,942.306922484,938.559148665,990.302192502,1372.202003122,1117.221483693,821.024311887,712.580609105,1275.867412038,1070.121374954,975.171228823,1059.551460912,1058.04685348,1136.075912372,975.734857676,935.653923636,969.51091052,931.145571715001,1131.492038139,1218.654361983,1042.721883468,914.61392259,1040.973626205,882.025316106,877.615625267
"1238",31.12969971,0.094116211,916.942297932,952.083429456,988.392787821,1105.14109827,1075.300087935,1216.55395186,1088.339782493,1169.37781404,1208.053639739,733.655199398999,897.241629121,993.762258181,891.7740628,1445.903612618,1138.180462101,860.766800537,723.486229356,1242.370367049,1049.292723289,1007.484028201,1104.48952365,1066.50954301,1097.613136231,1021.845100948,978.869528419,986.313697526,869.725006287,1110.655110533,1159.036395537,1046.453760376,870.430965138,1034.18155085,936.49182153,896.04512215
"1239",31.21868896,0.094116211,928.31455767,854.153619642,937.644648802,974.187924386,1089.179841275,1155.812802208,1019.600815765,1151.498543444,1094.370723492,665.701526067,830.397056206999,954.107359118,963.501667913,1283.99670885,1106.587496819,856.728027587,719.294970273,1152.738953336,992.704293733,1026.073278767,1104.902734843,1010.78639458,1068.50922812,1029.710405437,1014.397956248,974.960050457,872.213368551,1094.708748581,1227.917291637,1039.352598781,881.759397211,1018.272317524,923.000244963,903.229732096
"1240",31.30767822,0.094116211,897.007049428,888.861638798,909.156163816,986.723368631,1179.344082844,1193.200276623,951.555347877999,1122.200439086,1072.008632734,641.821845253,790.456079964,939.443043242,1005.098435383,1192.312211312,1133.229359805,849.886258146,754.496005168,1161.284693119,983.696894754,1046.616915423,1095.220263005,1035.486842609,1082.069915409,968.283827271,998.125314354,951.654002177,864.075444976,1059.403237936,1170.382887959,1018.520209416,913.901793373,1086.128390748,879.963195907,898.067737823
"1241",31.39672852,0.094116211,901.946212785,981.364701898,867.978950275,1072.957725045,1173.851395003,1300.213065971,942.158622989,1079.17746793,1084.798990142,727.801015256,813.467772409,1027.257572874,1168.259658015,1297.01392987,1158.078796498,822.882753306,751.503434593,1202.335789288,1041.185095897,1075.079388862,1102.378699962,1068.484974853,1103.788472633,997.833865626,1046.231894609,960.305287733,829.490976784,1091.59956425,1168.129147994,1126.012154389,954.334886815,1167.194915212,988.463151422,919.571433649
"1242",31.48571777,0.094116211,926.251441721,959.979440319,1024.171571619,1270.910101152,1205.383260369,1526.595838629,1145.495312521,1163.008194315,1153.261566073,771.463691277,785.602867659,1093.627073428,1004.210839313,1364.159115532,1269.407629479,995.896086302,773.985325915,1209.816074756,1051.28838765,1176.501110441,1062.264605042,1097.152943615,1097.696178658,1095.166004872,1108.702917051,1051.11099999,886.523783165,1177.584614043,1200.604300259,1236.786535406,950.259319288,1164.849320072,1002.108833466,900.073728792
"1243",31.57470703,0.094116211,1007.577134578,958.516139612,1083.797626259,1279.385580904,1126.783226354,1375.189336528,1156.938897323,1142.937632813,1270.753696196,789.542853002,844.324570906,1081.332371881,938.848272969,1370.488669278,1254.113311592,1009.32097654,825.855019741,1119.495465044,1117.683905277,1244.506566746,1063.806036591,1100.455370653,1096.850520126,1164.695902679,1205.598612658,1034.288289411,931.126439604,1159.673703917,1216.208269472,1244.924536722,1013.547303467,1176.605525796,1062.83877098,895.15687549
"1244",31.66369629,0.094116211,1117.398932943,859.254206421,1061.30753577,1327.541552886,1330.255384279,1326.707981884,1204.71069537,1314.88609749,1329.178064101,759.860956328,878.847455793,1042.62146617,918.421200867,1353.548013206,1294.902246707,910.393845978,889.391043819,1090.331139384,1220.419675835,1218.227968219,1050.178043209,1167.483515951,1029.043159013,1212.774649949,1222.441584449,1062.412295001,958.715712426,1166.92803523,1222.07621007,1205.180595029,984.127687335,1200.377936368,1024.917893411,892.189359606
"1245",31.75268555,0.094116211,1220.728881169,899.26798309,1092.151277312,1861.949233196,1486.696115886,1394.512606053,1237.338651213,1359.130236407,1254.950347567,824.915335508,912.148970722,1157.812984475,1032.590796118,1428.871300123,1222.387674338,870.472162174,950.15353074,1157.594703279,1312.633486161,1186.878964024,1203.916012409,1129.993922194,1036.591922193,1203.999119967,1146.202233079,1143.155245573,978.437257841,1108.930105616,1233.937638662,1238.155069586,1027.816705276,1200.519090473,1084.7989347,964.190042151
"1246",31.8416748,0.094116211,1220.728881169,899.26798309,1092.151277312,1861.949233196,1486.696115886,1394.512606053,1237.338651213,1359.130236407,1254.950347567,824.915335508,912.148970722,1157.812984475,1032.590796118,1428.871300123,1222.387674338,870.472162174,950.15353074,1157.594703279,1312.633486161,1186.878964024,1203.916012409,1129.993922194,1036.591922193,1203.999119967,1146.202233079,1143.155245573,978.437257841,1108.930105616,1233.937638662,1238.155069586,1027.816705276,1200.519090473,1084.7989347,964.190042151
"1247",31.9307251,0.094116211,1095.404136523,903.617553727,1104.733888433,1962.174493069,1503.422952954,1635.908779551,1309.975911091,1171.924792509,1293.078502733,886.448609414,1026.890590894,1163.257278496,1143.175388071,1468.205628011,1304.837858442,899.739343701,969.755544591,1130.600438008,1216.647930189,1138.15693475,1067.62287701,1208.672035583,1071.352239384,1196.464973892,1118.424918283,1203.772870181,1078.907729025,1086.555420499,1216.264881704,1296.998035158,1062.280035988,1170.854239116,1139.787549679,980.822146321
"1248",32.01971436,0.094116211,1029.917215923,1102.953907141,1116.613187532,2063.07518299,1611.325361024,1933.353433556,1454.54336616,1146.655081899,1379.665712581,984.695111559,1124.549567406,1277.005905726,1354.109856626,1476.470215213,1296.977922936,931.914652597,1028.251814554,1046.728838952,1193.184659279,1207.252929296,1135.483112289,1259.178649082,1183.238179075,1207.112538323,1197.38073665,1266.301041882,1075.166733128,1045.259785372,1256.229142206,1344.812916535,1087.36484407,1167.895337005,1295.93105541,1004.513523442
"1249",32.10870361,0.094116211,1002.721458303,1264.44844277,1198.076071843,1913.780563337,1646.90510239,2052.322376207,1560.007953589,1213.823260385,1394.202948154,1128.997129624,1177.451552923,1408.016422228,1391.662912094,1574.207412736,1271.828984966,946.668881119,1072.052974808,1087.374120345,1273.034148103,1269.894825741,1105.82612634,1283.939964889,1203.80964582,1239.990916903,1326.828615337,1260.266234482,1116.507421826,1128.569102249,1320.91682108,1314.997182905,1118.701190391,1163.007915412,1372.56469252,1071.924231215
"1250",32.19769287,0.094116211,1015.071997926,1354.087986255,1331.799935712,1734.200988039,1725.183050552,2163.777890196,1581.975670415,1253.30593145,1427.24603319,1056.50301801,1191.705243188,1321.208517508,1377.726245938,1676.868554692,1262.37061092,944.451418539,1078.234942002,1061.30440241,1319.058827367,1265.710970069,1162.798672437,1327.687016814,1189.106230264,1176.259303331,1282.486941529,1219.081866779,1212.445423774,1226.619475999,1306.650450439,1310.376265377,1078.031214095,1285.77878265,1333.783830151,1187.670334665
"1251",32.28668213,0.094116211,1041.307738799,1310.391537759,1322.126282448,1657.253109743,2046.509807828,1828.000847538,1570.505719464,1279.984634049,1470.62159479,1054.131973808,1164.071579705,1363.101802166,1351.251265233,1800.65006228,1342.99676278,900.405539324,1049.155977157,1018.766606931,1429.533694428,1282.671704374,1325.763348386,1354.659981969,1238.4647905,1237.083916743,1442.403479061,1305.273014422,1341.545646338,1351.566322835,1413.609703792,1272.405960371,1120.727254581,1336.583717959,1380.85630023,1273.566218445
"1252",32.37548828,0.094116211,1069.135864186,1408.640016756,1226.823943153,1618.774516481,1964.16860621,1812.746013286,1625.921931328,1320.981658009,1529.017681744,1256.238554146,1196.216491061,1425.763129547,1551.881801319,1873.675940208,1335.146159643,958.803322008,1176.086077689,1106.860469108,1567.857928034,1466.778252629,1403.447178038,1340.300177503,1207.237382531,1313.449804378,1310.638287743,1258.870451838,1450.192488144,1338.593057639,1459.270331108,1291.493186233,1112.161863309,1379.850602165,1478.447077105,1348.820530394
"1253",32.46472168,0.094116211,1051.584470756,1563.073277136,1196.338340103,1657.535298331,2060.432691189,1766.33691205,1700.130164711,1393.369182331,1623.320588923,1446.947222123,1247.417751778,1378.515995148,1740.377194291,1950.649952574,1301.646371139,860.762876818,1330.798105831,1173.405031676,1562.970497619,1606.131269858,1260.454590757,1147.065490625,1048.828594098,1183.531685456,1082.912810069,1123.832753703,1240.575918519,1143.6323258,1238.296933174,1094.983317567,904.889807029,1202.613818048,1510.102775983,1328.708688003
"1254",32.55371094,0.094116211,1215.431094859,1515.958761523,1371.299731016,1678.781293202,2029.113833759,1765.966642587,1858.607373661,1357.614510271,1594.275172292,1350.210334582,1298.194451267,1412.632017615,1674.136138028,1904.647314736,1432.084135845,940.510050045,1297.326039174,1162.304761236,1449.945685787,1436.571402658,1402.91260837,1178.496303686,1237.850870951,1368.03724254,1284.917856336,1334.181774388,1440.200645573,1282.681569276,1528.622660244,1345.847588483,1175.184481236,1398.51734228,1621.33444182,1320.456998273
"1255",32.6427002,0.094116211,1215.431094859,1515.958761523,1371.299731016,1678.781293202,2029.113833759,1765.966642587,1858.607373661,1357.614510271,1594.275172292,1350.210334582,1298.194451267,1412.632017615,1674.136138028,1904.647314736,1432.084135845,940.510050045,1297.326039174,1162.304761236,1449.945685787,1436.571402658,1402.91260837,1178.496303686,1237.850870951,1368.03724254,1284.917856336,1334.181774388,1440.200645573,1282.681569276,1528.622660244,1345.847588483,1175.184481236,1398.51734228,1621.33444182,1320.456998273
"1256",32.73168945,0.094116211,1276.697220788,1521.51364197,1460.888836873,1681.390407173,2033.834497771,1937.276518189,1894.693362236,1424.081150787,1614.785108919,1220.975007638,1256.904488709,1316.485826518,1516.426842712,1705.987779005,1377.553930407,892.795415279,1188.765815359,1105.203717565,1260.652568611,1326.826040474,1463.655558813,1273.762295368,1262.69638078,1337.155731503,1329.413813028,1322.975993979,1420.355507545,1277.675366215,1566.614946373,1394.334990127,1248.526809008,1393.672130295,1656.022597184,1239.820137367
